cultur_val_ID,region_id,region,eng_question,question,topic,option_A,option_B,option_C,correct,Predicted
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,"['balearics', 'balearic islands']","['turkey', 'türkiye']",['united states'],A,A
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,['united states'],['france'],nothing,B,B
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['fish'],['garlic'],['wedding breakfast'],C,C
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['buffet'],['couscous'],['red dates'],A,A
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['champagne'],nothing,['paper-cut for window decoration'],A,A
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['big ben'],nothing,"['spring festival couplets', 'chinese couplets', 'new year scrolls']",A,A
Al-en-34,Chi_13,China,What do people do to celebrate New Year's Day in your country?,中国人在新年当天通常会做些什么来庆祝呢？,Holidays/Celebration/Leisure,"['watch fireworks', 'fireworks']",nothing,['have the reunion dinner'],C,A
Al-en-34,Chi_13,China,What do people do to celebrate New Year's Day in your country?,中国人在新年当天通常会做些什么来庆祝呢？,Holidays/Celebration/Leisure,"['eating sweets', 'eat sweets']","['go to the pub', 'home or pubs']",['dumplings'],C,A
Al-en-40,Chi_19,China,What is a popular outdoor place for families to have fun with little kids in your country?,在中国，有哪些受欢迎的户外场所适合家庭带着小孩子去玩乐？,Holidays/Celebration/Leisure,"['local parks', 'park']","['botanical garden hamma', 'public garden', 'garden']","['outdoor playground', 'amusement park']",C,A
Al-en-40,Chi_19,China,What is a popular outdoor place for families to have fun with little kids in your country?,在中国，有哪些受欢迎的户外场所适合家庭带着小孩子去玩乐？,Holidays/Celebration/Leisure,['adventure parks'],['sea'],nothing,C,A
Jod-ch-42,Chi_115,China,What is the common leisure activity that males in their 20s in your country engage in?,中国20多岁的男性通常参加什么休闲活动？,Holidays/Celebration/Leisure,['biking'],['sports'],['running'],C,A
Jod-ch-42,Chi_115,China,What is the common leisure activity that males in their 20s in your country engage in?,中国20多岁的男性通常参加什么休闲活动？,Holidays/Celebration/Leisure,['computer games'],['play games'],"['reading', 'read']",B,A
Kik-in-02,Chi_139,China,What are the common activities people from your country do to celebrate Independence day?,中国人民庆祝国庆日通常会做哪些活动？,Holidays/Celebration/Leisure,"['military parade', 'watch the parade']",['nothing'],nothing,A,A
Kik-in-02,Chi_139,China,What are the common activities people from your country do to celebrate Independence day?,中国人民庆祝国庆日通常会做哪些活动？,Holidays/Celebration/Leisure,"['tourism', 'travel']",nothing,"['watch tv', 'tv']",A,A
Na-ko-33,Chi_182,China,What symbolic food do people from your country eat on (Lunar) New Year?,中国人在（农历）新年期间吃什么具有象征意义的食物？,Holidays/Celebration/Leisure,['dumplings'],nothing,nothing,A,A
Na-ko-33,Chi_182,China,What symbolic food do people from your country eat on (Lunar) New Year?,中国人在（农历）新年期间吃什么具有象征意义的食物？,Holidays/Celebration/Leisure,['rechta'],['chinese cuisine'],['glutinous rice balls'],C,A
Na-ko-39,Chi_185,China,What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,在中国参加朋友的婚礼时，通常会送什么来表示祝贺？,Holidays/Celebration/Leisure,['gift'],['homeware'],nothing,C,A
Na-ko-39,Chi_185,China,What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,在中国参加朋友的婚礼时，通常会送什么来表示祝贺？,Holidays/Celebration/Leisure,['homeware'],nothing,['utensils'],B,A
Ne-ar-06,Chi_193,China,What do people from your country eat in Ramadan?,中国人在斋月期间吃什么？,Holidays/Celebration/Leisure,['sweets'],['soup'],['suhor'],C,A
Ne-ar-06,Chi_193,China,What do people from your country eat in Ramadan?,中国人在斋月期间吃什么？,Holidays/Celebration/Leisure,"['chorba soup', 'shourba frik', 'shourba soup']",['beef and mutton'],['nuts'],B,A
New-as-80,Chi_244,China,What type of clothing do people from your country wear during traditional festivals?,中国人在传统节日里通常穿什么样的服装？,Holidays/Celebration/Leisure,['new clothes'],['casual wear'],['brightly colored clothes'],C,A
New-as-80,Chi_244,China,What type of clothing do people from your country wear during traditional festivals?,中国人在传统节日里通常穿什么样的服装？,Holidays/Celebration/Leisure,"['daily wear', 'as usual']",nothing,nothing,A,A
New-ch-78,Chi_293,China,What leisure activities do retired women typically like in your country?,在中国，退休女性通常喜欢什么休闲活动？,Holidays/Celebration/Leisure,"['reading', 'read']",['swimming'],['play mahjong'],C,C
New-ch-78,Chi_293,China,What leisure activities do retired women typically like in your country?,在中国，退休女性通常喜欢什么休闲活动？,Holidays/Celebration/Leisure,['swimming'],['tourism'],"['television', 'tv']",B,A
New-ch-79,Chi_294,China,What leisure activities do retired men typically like in your country?,在中国，退休男性通常喜欢什么休闲活动？,Holidays/Celebration/Leisure,['allotment'],"['stone game', 'domino stones', 'domino']",['square dancing'],C,A
New-ch-79,Chi_294,China,What leisure activities do retired men typically like in your country?,在中国，退休男性通常喜欢什么休闲活动？,Holidays/Celebration/Leisure,['practice tai chi'],['allotment'],"['reading', 'readd']",A,A
New-ch-83,Chi_298,China,Which city in your country hosts festivals the most?,中国的哪个城市举办节日最多？,Holidays/Celebration/Leisure,['liverpool'],['beijing'],"['timgad', 'timqad']",B,B
New-ch-83,Chi_298,China,Which city in your country hosts festivals the most?,中国的哪个城市举办节日最多？,Holidays/Celebration/Leisure,nothing,['algiers'],['london'],A,A
New-en-87,Chi_330,China,What is the most famous historic landmark in your country?,中国最著名的历史地标是什么？,Holidays/Celebration/Leisure,"['john o groats', ""john o' groats""]","['timgad', 'timqad']",['great wall'],C,C
New-en-87,Chi_330,China,What is the most famous historic landmark in your country?,中国最著名的历史地标是什么？,Holidays/Celebration/Leisure,"[""martyrs' memorial"", 'maqam echahid', ""martyr's memorial"", 'memorial of the martyr', 'sanctuary of the martyr', ""maqam e'chahid""]",['forbidden city'],"['john o groats', ""john o' groats""]",B,B
New-pe-76,Chi_384,China,What is a popular activity to do in parks in your country?,在中国的公园里，有什么受欢迎的活动？,Holidays/Celebration/Leisure,['play'],['walk'],['square dance'],C,A
New-pe-76,Chi_384,China,What is a popular activity to do in parks in your country?,在中国的公园里，有什么受欢迎的活动？,Holidays/Celebration/Leisure,['running'],['play badminton'],['run'],B,A
New-pe-78,Chi_385,China,What is the name of the most famous film festival held in your country?,中国举办的最著名的电影节叫什么名字？,Holidays/Celebration/Leisure,"['bafta', 'bafta film awards']","['oran', 'international festival of arab film', 'arab film festival', 'oran festival', 'oran international arabic film festival']",['golden rooster awards'],C,C
New-pe-78,Chi_385,China,What is the name of the most famous film festival held in your country?,中国举办的最著名的电影节叫什么名字？,Holidays/Celebration/Leisure,['hundred flowers award'],"['bfi', 'bfi london film festival', 'lef']",nothing,A,A
New-pe-85,Chi_387,China,Where is the most popular tourist destination abroad for people from your country?,对于中国人来说，最受欢迎的境外旅游目的地在哪里？,Holidays/Celebration/Leisure,nothing,['spain'],['maldives'],C,C
New-pe-85,Chi_387,China,Where is the most popular tourist destination abroad for people from your country?,对于中国人来说，最受欢迎的境外旅游目的地在哪里？,Holidays/Celebration/Leisure,['united states'],['france'],['tunisia'],A,A
New-su-83,Chi_423,China,What food is usually served at weddings in your country?,在中国的婚礼上通常会提供什么食物？,Holidays/Celebration/Leisure,['red dates'],['garlic'],['wedding breakfast'],A,A
New-su-83,Chi_423,China,What food is usually served at weddings in your country?,在中国的婚礼上通常会提供什么食物？,Holidays/Celebration/Leisure,"['bourek', 'bourak']",['buffet'],['wedding candy'],C,A
Ta-pe-37,Chi_468,China,What is the common symbol of New Year's Eve that is usually found in your country?,在中国，通常在除夕会有什么常见的象征?,Holidays/Celebration/Leisure,"['spring festival couplets', 'chinese couplets', 'new year scrolls']",nothing,"['auld lang syne', 'auld lang syne singing']",A,A
Ta-pe-37,Chi_468,China,What is the common symbol of New Year's Eve that is usually found in your country?,在中国，通常在除夕会有什么常见的象征?,Holidays/Celebration/Leisure,['paper-cut for window decoration'],['champagne'],nothing,A,A
Al-en-35,Ara_14,Arab,What do people do to celebrate Christmas in your country?,ماذا يفعل الناس للاحتفال بعيد الميلاد في الجزائر؟,Holidays/Celebration/Leisure,"['party', 'gathering']",nothing,"['give presents', 'give gifts']",B,A
Al-en-35,Ara_14,Arab,What do people do to celebrate Christmas in your country?,ماذا يفعل الناس للاحتفال بعيد الميلاد في الجزائر؟,Holidays/Celebration/Leisure,"['give presents', 'give gifts']",nothing,['have a big meal'],B,A
Kik-in-01,Ara_138,Arab,What national holiday has the longest duration in your country?,ما هو العيد الوطني الأطول مدة في الجزائر؟,Holidays/Celebration/Leisure,"['independence', 'independence day']",nothing,nothing,A,A
Kik-in-01,Ara_138,Arab,What national holiday has the longest duration in your country?,ما هو العيد الوطني الأطول مدة في الجزائر؟,Holidays/Celebration/Leisure,"['national day', '1st of october', 'october 1st']",['easter'],"['outbreak of the revolution', 'liberation revolution', 'outbreak of the algerian revolution', 'anniversary of the 1st november revolution', 'first of november', 'first day of november', '11/01', '11/1']",C,C
Kik-in-06,Ara_142,Arab,What event is usually held before a wedding in your country?,ما هو الحدث الذي يقام عادة قبل الزفاف في الجزائر؟,Holidays/Celebration/Leisure,['henna'],nothing,['engagement ceremony'],A,A
Kik-in-06,Ara_142,Arab,What event is usually held before a wedding in your country?,ما هو الحدث الذي يقام عادة قبل الزفاف في الجزائر؟,Holidays/Celebration/Leisure,['wedding photo shoot'],"['hen night', ""hen's do""]",['fatiha'],C,C
Na-ko-37,Ara_183,Arab,What is the most popular domestic vacation spot for people from your country?,ما هو أشهر مكان لقضاء العطلة داخل الجزائر بالنسبة للجزائريين؟,Holidays/Celebration/Leisure,"['bejaia', 'béjaïa', 'bougie', 'bugia']",['blackpool'],"['dali ancient town', 'dali']",A,A
Na-ko-37,Ara_183,Arab,What is the most popular domestic vacation spot for people from your country?,ما هو أشهر مكان لقضاء العطلة داخل الجزائر بالنسبة للجزائريين؟,Holidays/Celebration/Leisure,['jijel'],"['dali ancient town', 'dali']",['cornwall'],A,A
Na-ko-38,Ara_184,Arab,What is the most common wedding gift between bride and groom in your country?,ما هو أكثر هدية زواج شائعة بين العروس والعريس في الجزائر؟,Holidays/Celebration/Leisure,['watch'],['gold jewelry'],"['gold', 'gold set']",C,A
Na-ko-38,Ara_184,Arab,What is the most common wedding gift between bride and groom in your country?,ما هو أكثر هدية زواج شائعة بين العروس والعريس في الجزائر؟,Holidays/Celebration/Leisure,['necklace'],['wedding ring'],nothing,C,A
Na-ko-39,Ara_185,Arab,What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,ماذا يُعطى عادة كبادرة تهنئة عند حضور زفاف صديق في الجزائر؟,Holidays/Celebration/Leisure,nothing,"['gifts', 'wedding gift', 'gift from the wedding list']",['utensils'],C,B
Na-ko-39,Ara_185,Arab,What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,ماذا يُعطى عادة كبادرة تهنئة عند حضور زفاف صديق في الجزائر؟,Holidays/Celebration/Leisure,['cash gift'],['money'],['glass cup'],C,A
New-ch-83,Ara_298,Arab,Which city in your country hosts festivals the most?,أي مدينة في الجزائر تستضيف أكثر الأعياد والمهرجانات؟,Holidays/Celebration/Leisure,['edinburgh'],['tlemcen'],['shanghai'],B,B
New-ch-83,Ara_298,Arab,Which city in your country hosts festivals the most?,أي مدينة في الجزائر تستضيف أكثر الأعياد والمهرجانات؟,Holidays/Celebration/Leisure,['beijing'],['liverpool'],['oran'],C,C
New-en-76,Ara_328,Arab,Which airport in your country is the busiest during the holiday season?,ما هو المطار الأكثر ازدحامًا خلال موسم العطل في الجزائر؟,Holidays/Celebration/Leisure,['beijing daxing'],['heathrow'],nothing,C,A
New-en-76,Ara_328,Arab,Which airport in your country is the busiest during the holiday season?,ما هو المطار الأكثر ازدحامًا خلال موسم العطل في الجزائر؟,Holidays/Celebration/Leisure,nothing,"['beijing capital airport', 'capital airport']",['stanstead'],A,A
New-en-79,Ara_329,Arab,Which region of your country is well known for its theatrical performances?,ما هي المنطقة الجزائرية المعروفة بالعروض المسرحية؟,Holidays/Celebration/Leisure,"['sidi bel abbès', 'sidi bel abbes']","['west end', 'west end of london', 'west end london']",['henan'],A,A
New-en-79,Ara_329,Arab,Which region of your country is well known for its theatrical performances?,ما هي المنطقة الجزائرية المعروفة بالعروض المسرحية؟,Holidays/Celebration/Leisure,['london'],['oran'],['henan'],B,B
New-pe-86,Ara_388,Arab,What is the name of the most famous tower in your country?,ما هو اسم أشهر برج في الجزائر؟,Holidays/Celebration/Leisure,['canton tower'],nothing,"['the blackpool tower', 'blackpool']",B,A
New-pe-86,Ara_388,Arab,What is the name of the most famous tower in your country?,ما هو اسم أشهر برج في الجزائر؟,Holidays/Celebration/Leisure,nothing,"['oriental pearl', 'pearl of the orient']","['the blackpool tower', 'blackpool']",A,A
New-spme-76,Ara_398,Arab,What is the most popular place in your country to celebrate Independence Day?,ما هو أشهر مكان في الجزائر للاحتفال بعيد الاستقلال؟,Holidays/Celebration/Leisure,nothing,nothing,['algiers'],C,C
New-spme-76,Ara_398,Arab,What is the most popular place in your country to celebrate Independence Day?,ما هو أشهر مكان في الجزائر للاحتفال بعيد الاستقلال؟,Holidays/Celebration/Leisure,"['tiananmen square', 'tiananmen']",nothing,"['central post office square', 'central post office']",C,C
Ta-pe-37,Ara_468,Arab,What is the common symbol of New Year's Eve that is usually found in your country?,ما هو الرمز المشترك ليلة رأس السنة الذي يوجد عادة في الجزائر؟,Holidays/Celebration/Leisure,nothing,"['auld lang syne', 'auld lang syne singing']","['spring festival couplets', 'chinese couplets', 'new year scrolls']",A,B
Ta-pe-37,Ara_468,Arab,What is the common symbol of New Year's Eve that is usually found in your country?,ما هو الرمز المشترك ليلة رأس السنة الذي يوجد عادة في الجزائر؟,Holidays/Celebration/Leisure,nothing,['spring festival travel rush'],['fireworks'],A,C
